time,open,high,low,close,Volume,Volume MA
2015-04-16T00:00:00Z,224.35,230.75,223.66,229.45,8222,8069.3
2015-04-17T00:00:00Z,229.45,230.08,220.46,223.62,7318,8142.35
2015-04-18T00:00:00Z,223.55,224.04,222.18,224.02,4452,7940.1
2015-04-19T00:00:00Z,224.04,226.72,223.44,224.03,4624,7598.25
2015-04-20T00:00:00Z,224.03,227.45,223.45,225.37,7480,7569.05
2015-04-21T00:00:00Z,225.35,235.89,224.01,235.89,9499,7550.2
2015-04-22T00:00:00Z,235.89,238.6,232.78,233.98,7356,7486.25
2015-04-23T00:00:00Z,233.96,236.54,232.79,235.99,6537,7454.65
2015-04-24T00:00:00Z,235.95,236.93,230.12,231.51,6437,7563.05
2015-04-25T00:00:00Z,231.51,233.67,226.83,227.05,4895,7550.15
2015-04-26T00:00:00Z,227.05,227.91,215.56,221.27,9491,7650.25
2015-04-27T00:00:00Z,221.27,231.11,218.78,227.58,12001,7858.15
2015-04-28T00:00:00Z,227.41,229.04,220.46,225.64,6775,7822.9
2015-04-29T00:00:00Z,225.39,227.3,220.2,225.6,6734,7779.5
2015-04-30T00:00:00Z,225.78,240,225.1,236.81,11327,7772.75
2015-05-01T00:00:00Z,236.78,238.78,233.01,233.14,9968,7990.6
2015-05-02T00:00:00Z,233.15,237.15,233,235.94,6149,8080.3
2015-05-03T00:00:00Z,235.94,242.97,234.26,240.78,5688,7784.2
2015-05-04T00:00:00Z,240.88,243.99,238.06,239.75,8809,7623.2
2015-05-05T00:00:00Z,239.75,240,232,236.76,9218,7649
2015-05-06T00:00:00Z,236.76,237.87,228.38,230,7798,7627.8
2015-05-07T00:00:00Z,230,239.18,228.67,237.99,8719,7697.85
2015-05-08T00:00:00Z,237.97,247.06,236.35,244.54,8409,7895.7
2015-05-09T00:00:00Z,244.44,247.6,240,242.5,4958,7912.4
2015-05-10T00:00:00Z,242.59,244.89,239.63,241.57,4986,7787.7
2015-05-11T00:00:00Z,241.59,245.49,239.5,242.86,6137,7619.6
2015-05-12T00:00:00Z,242.74,243.4,240.37,242.03,6283,7565.95
2015-05-13T00:00:00Z,242.04,244.13,235.54,236.32,9989,7738.55
2015-05-14T00:00:00Z,236.93,240,232.61,237.46,10338,7933.6
2015-05-15T00:00:00Z,237.39,239,236.89,237.82,9062,8141.95
2015-05-16T00:00:00Z,237.91,237.99,235.48,236.73,2688,7801.8
2015-05-17T00:00:00Z,236.72,238.45,236.7,237.12,4876,7445.55
2015-05-18T00:00:00Z,237.1,237.89,231.66,234.04,7058,7459.7
2015-05-19T00:00:00Z,234.04,234.92,231.53,232.59,6876,7466.8
2015-05-20T00:00:00Z,232.58,235,232.54,234.54,7030,7251.95
2015-05-21T00:00:00Z,234.55,236.74,234.16,235.77,6217,7064.4
2015-05-22T00:00:00Z,235.77,242,235.11,240.45,7679,7140.9
2015-05-23T00:00:00Z,240.41,240.64,237.89,239.36,3664,7039.7
2015-05-24T00:00:00Z,239.38,242,238.27,240.82,3349,6766.7
2015-05-25T00:00:00Z,240.68,241.4,236.71,237.43,3927,6502.15
2015-05-26T00:00:00Z,237.39,238.34,235.81,236.79,6183,6421.4
2015-05-27T00:00:00Z,236.8,238.75,236.47,237.35,6529,6311.9
2015-05-28T00:00:00Z,237.35,238.48,236.23,237.34,5982,6190.55
2015-05-29T00:00:00Z,237.25,237.68,235.01,236.89,6364,6260.85
2015-05-30T00:00:00Z,236.89,236.99,231,233.55,6246,6323.85
2015-05-31T00:00:00Z,233.61,233.94,229.55,230.21,5862,6310.1
2015-06-01T00:00:00Z,230.18,230.99,221.58,223.56,10146,6503.25
2015-06-02T00:00:00Z,223.55,226.68,221.84,225.85,8938,6450.7
2015-06-03T00:00:00Z,225.83,227.45,223.82,225.86,6828,6275.2
2015-06-04T00:00:00Z,225.85,226.07,223.56,224.57,5923,6118.25
2015-06-05T00:00:00Z,224.57,226.74,223.01,224.97,6580,6312.85
2015-06-06T00:00:00Z,225.03,225.61,224.27,225.48,3566,6247.35
2015-06-07T00:00:00Z,225.48,226.09,222.88,223.89,3569,6072.9
2015-06-08T00:00:00Z,223.88,230.16,223.63,229.1,6931,6075.65
2015-06-09T00:00:00Z,229.1,232.06,228.31,229.18,6323,6040.3
2015-06-10T00:00:00Z,229.31,230.45,227.98,228.73,5938,6026.35
2015-06-11T00:00:00Z,228.79,230.92,228.7,229.69,5564,5920.6
2015-06-12T00:00:00Z,229.68,231.32,229.01,229.47,6022,6038.5
2015-06-13T00:00:00Z,229.21,233.49,228.79,233.47,4094,6075.75
2015-06-14T00:00:00Z,233.49,235,232.53,233.6,2266,5992.7
2015-06-15T00:00:00Z,233.61,238.5,233.6,236.99,6011,5984.1
2015-06-16T00:00:00Z,236.92,253.26,236.01,251.91,10400,6177.65
2015-06-17T00:00:00Z,251.88,259.46,247,250.25,9862,6371.65
2015-06-18T00:00:00Z,250.18,253.29,243.51,249.27,8191,6463
2015-06-19T00:00:00Z,249.33,251.05,245.04,246.33,6069,6454.15
2015-06-20T00:00:00Z,246.33,246.99,240.46,246.13,4329,6377.5
2015-06-21T00:00:00Z,246.08,246.98,242,244.66,3632,6051.8
2015-06-22T00:00:00Z,244.66,248.5,243.86,247.5,5543,5882.05
2015-06-23T00:00:00Z,247.48,248.06,243.01,244.52,5264,5803.85
2015-06-24T00:00:00Z,244.54,244.92,239.51,240.04,5281,5771.75
2015-06-25T00:00:00Z,240.14,243.44,239.91,242.44,5637,5724.6
2015-06-26T00:00:00Z,242.46,243.1,239.91,243,6509,5871.75
2015-06-27T00:00:00Z,242.99,252.22,242.6,251.59,5242,5955.4
2015-06-28T00:00:00Z,251.46,251.87,247.51,249.11,4231,5820.4
2015-06-29T00:00:00Z,249.11,257.99,249.09,257.54,10380,6023.25
2015-06-30T00:00:00Z,257.53,269.39,255.91,263.82,11992,6325.95
2015-07-01T00:00:00Z,263.83,265.45,255.12,259.02,8226,6459.05
2015-07-02T00:00:00Z,258.96,262,253,254.85,6260,6470.95
2015-07-03T00:00:00Z,254.86,257.37,252.77,256.95,4759,6504.2
2015-07-04T00:00:00Z,256.94,261,254.4,260.64,4034,6592.6
2015-07-05T00:00:00Z,260.64,275.25,258.99,271.74,8420,6713.05
2015-07-06T00:00:00Z,272.17,277.88,268.27,269.94,9984,6692.25
2015-07-07T00:00:00Z,269.78,272.11,264.5,266.18,6944,6546.35
2015-07-08T00:00:00Z,266.18,273.97,264.41,270.97,7763,6524.95
2015-07-09T00:00:00Z,271.5,272.5,267.1,269.75,6942,6568.6
2015-07-10T00:00:00Z,269.77,294.71,269,286.67,15862,7145.25
2015-07-11T00:00:00Z,286.71,299,284.5,294.23,8476,7387.45
2015-07-12T00:00:00Z,294.29,316.52,293.5,312.16,12895,7755.05
2015-07-13T00:00:00Z,312.19,312.91,281.62,293.08,12942,8138.95
2015-07-14T00:00:00Z,292.93,297.78,286.25,287.51,7115,8230.65
2015-07-15T00:00:00Z,287.48,294.11,284.98,285.7,7556,8326.6
2015-07-16T00:00:00Z,285.7,292.78,275,279.38,8576,8429.95
2015-07-17T00:00:00Z,279.38,281.38,272.64,280.58,6967,8516.2
2015-07-18T00:00:00Z,280.14,282.71,276.34,277.71,4245,8516.9
2015-07-19T00:00:00Z,277.71,278.48,275,275.61,3441,8169.95
2015-07-20T00:00:00Z,275.6,280,273.34,280,5449,7842.8
2015-07-21T00:00:00Z,279.96,281.27,276.85,277.32,4908,7676.9
2015-07-22T00:00:00Z,277.33,278.54,275.01,277.89,4651,7596.45
2015-07-23T00:00:00Z,277.96,279.75,276.28,277.39,5262,7621.6
2015-07-24T00:00:00Z,277.23,291.52,276.43,289.12,7324,7786.1
2015-07-25T00:00:00Z,289.12,291.67,286.82,289.7,4051,7567.65
2015-07-26T00:00:00Z,289.68,294.49,288.65,293.89,3682,7252.55
2015-07-27T00:00:00Z,293.88,297,287.24,294.21,6432,7226.95
2015-07-28T00:00:00Z,294.22,298,293.65,295.76,5746,7126.1
2015-07-29T00:00:00Z,295.74,296.58,289.01,290.19,5194,7038.7
2015-07-30T00:00:00Z,290.26,291.56,286.56,288.49,5080,6499.6
2015-07-31T00:00:00Z,288.49,290,282.79,285.19,5637,6357.65
2015-08-01T00:00:00Z,285.2,285.6,277.26,281.53,3890,5907.4
2015-08-02T00:00:00Z,281.53,282.62,277.33,282.62,3326,5426.6
2015-08-03T00:00:00Z,282.62,285.86,280.27,280.95,4745,5308.1
2015-08-04T00:00:00Z,280.95,286.47,280.11,285.51,5559,5208.25
2015-08-05T00:00:00Z,285.6,286.25,282.01,282.77,5740,5066.45
2015-08-06T00:00:00Z,282.44,282.61,278.95,279.65,5020,4969.1
2015-08-07T00:00:00Z,279.37,281.17,277.05,279.94,5173,5015.5
2015-08-08T00:00:00Z,280.06,280.16,260.07,262.02,6054,5146.15
2015-08-09T00:00:00Z,262.02,268.8,260.97,267.63,5029,5125.15
2015-08-10T00:00:00Z,267.6,268.89,263.17,265.15,5442,5151.85
2015-08-11T00:00:00Z,265.15,271.99,264.91,271.99,5764,5207.5
2015-08-12T00:00:00Z,271.99,272.4,265.79,266.94,6296,5259.2
2015-08-13T00:00:00Z,266.81,267.82,262.94,264.67,5304,5158.2
2015-08-14T00:00:00Z,264.48,267.98,262.5,266.17,6837,5297.5
2015-08-15T00:00:00Z,266.21,267.69,261.77,262.46,4075,5317.15
2015-08-16T00:00:00Z,262.45,263.1,255.67,259.2,5471,5269.1
2015-08-17T00:00:00Z,259.2,261.57,255.58,257.31,6929,5328.25
2015-08-18T00:00:00Z,257.56,258.04,200,221.99,11514,5644.25
2015-08-19T00:00:00Z,221.99,238.99,214.91,227.34,13300,6055.25
2015-08-20T00:00:00Z,227.46,238.2,227.45,235.56,8796,6213.2
2015-08-21T00:00:00Z,235.56,236.99,231.15,232.85,8286,6433
2015-08-22T00:00:00Z,232.85,235.53,222.68,231.15,7141,6623.75
2015-08-23T00:00:00Z,231.16,233.25,226.15,229.21,4271,6600.05
2015-08-24T00:00:00Z,229.23,229.24,210,211.16,16522,7148.2
2015-08-25T00:00:00Z,211.16,229.49,198.02,223.73,19666,7844.5
2015-08-26T00:00:00Z,223.73,231.97,220.16,226.81,9706,8078.8
2015-08-27T00:00:00Z,226.72,229.99,224,225.8,7836,8211.95
2015-08-28T00:00:00Z,225.62,236.18,221.2,231.55,9109,8364.7
2015-08-29T00:00:00Z,231.55,233.95,228,230.61,4436,8335.05
2015-08-30T00:00:00Z,230.61,233.47,226.59,229.39,4954,8310.65
2015-08-31T00:00:00Z,229.4,233,225.23,230.75,6956,8370.25
2015-09-01T00:00:00Z,230.76,233.5,226.42,228.22,8547,8482.8
2015-09-02T00:00:00Z,228.22,231.43,226.43,229.97,7450,8590.1
2015-09-03T00:00:00Z,229.95,230.79,226.48,227.25,6651,8580.8
2015-09-04T00:00:00Z,227.24,232.49,227.24,231.39,7040,8729.05
2015-09-05T00:00:00Z,231.43,237.24,230.12,236.01,5567,8733.85
2015-09-06T00:00:00Z,236.17,244.82,235.54,241.29,5213,8648.05
2015-09-07T00:00:00Z,241.26,242.98,239.21,241.31,4860,8315.35
2015-09-08T00:00:00Z,241.31,247.82,240.31,244.14,8251,8062.9
2015-09-09T00:00:00Z,244.24,244.69,238.6,238.75,6773,7961.75
2015-09-10T00:00:00Z,238.74,241.4,236.69,238.52,5780,7836.45
2015-09-11T00:00:00Z,238.55,241.54,238.5,240.9,5812,7770
2015-09-12T00:00:00Z,240.9,241.12,235.26,236.5,5456,7829.25
2015-09-13T00:00:00Z,236.5,236.91,229.72,230.82,4976,7251.95
2015-09-14T00:00:00Z,230.83,233.99,228.01,231.01,7967,6667
2015-09-15T00:00:00Z,231.02,232.43,230.26,230.6,7085,6535.95
2015-09-16T00:00:00Z,230.67,232,226.85,229.73,7616,6524.95
2015-09-17T00:00:00Z,229.72,235.93,229.01,233.34,7498,6444.4
2015-09-18T00:00:00Z,233.31,234.96,231.75,233.78,4641,6454.65
2015-09-19T00:00:00Z,233.78,234.31,232,232.88,3553,6384.6
2015-09-20T00:00:00Z,232.88,234,231.84,232.24,3633,6218.45
2015-09-21T00:00:00Z,232.26,233.64,226.87,227.31,7565,6169.35
2015-09-22T00:00:00Z,227.31,232.5,224.45,231.28,8867,6240.2
2015-09-23T00:00:00Z,231.31,233,229.27,230.26,6309,6223.1
2015-09-24T00:00:00Z,230.26,235.99,230.09,235.27,9325,6337.35
2015-09-25T00:00:00Z,235.35,237.62,234.02,235.89,6156,6366.8
2015-09-26T00:00:00Z,235.88,236.2,233.5,234.69,4107,6311.5
2015-09-27T00:00:00Z,234.67,235.03,233.2,233.58,3248,6230.9
2015-09-28T00:00:00Z,233.53,240.52,233.53,239.99,8080,6222.35
2015-09-29T00:00:00Z,239.96,241.05,236.65,236.89,6938,6230.6
2015-09-30T00:00:00Z,236.88,238.75,236.26,237.14,5447,6213.95
2015-10-01T00:00:00Z,237.1,239.86,236.9,238.34,5625,6204.6
2015-10-02T00:00:00Z,238.34,239.4,236.97,238.28,5870,6225.3
2015-10-03T00:00:00Z,238.31,240.62,237.73,239.92,4288,6190.9
2015-10-04T00:00:00Z,239.93,240.28,239.07,239.87,3741,5979.6
2015-10-05T00:00:00Z,239.87,240.98,237.5,240.95,7456,5998.15
2015-10-06T00:00:00Z,240.93,248,240.31,246.64,17590,6496.85
2015-10-07T00:00:00Z,246.7,247.96,240.2,244,17600,7001.95
2015-10-08T00:00:00Z,244,245.38,242.2,242.94,11223,7331.05
2015-10-09T00:00:00Z,242.94,244.88,241.1,244.35,9836,7645.2
2015-10-10T00:00:00Z,244.44,246.1,243.8,246.07,7348,7830.95
2015-10-11T00:00:00Z,246.06,250,245.63,249.02,8603,7882.85
2015-10-12T00:00:00Z,249.01,249.14,245.89,246.39,10749,7976.95
2015-10-13T00:00:00Z,246.43,251.5,244.86,250.99,12957,8309.35
2015-10-14T00:00:00Z,250.98,255,250.25,253.27,15155,8600.85
2015-10-15T00:00:00Z,253.25,256.77,253.18,254.99,13351,8960.6
2015-10-16T00:00:00Z,254.98,267.6,254.86,263.43,18411,9675.8
2015-10-17T00:00:00Z,263.45,274.81,263.05,272.87,22028,10614.8
2015-10-18T00:00:00Z,272.88,273.5,262.94,265,11288,10775.2
2015-10-19T00:00:00Z,265,268.23,262.05,265.17,10708,10963.7
2015-10-20T00:00:00Z,265.09,272.95,264.38,271.14,9290,11155.85
2015-10-21T00:00:00Z,271.16,272.85,265,268.77,12377,11493.45
2015-10-22T00:00:00Z,268.77,280,268.75,275.84,16532,12026.55
2015-10-23T00:00:00Z,275.76,281.17,275.4,278.76,7045,12164.4
2015-10-24T00:00:00Z,278.76,284.49,278.75,284.29,5469,12250.8
2015-10-25T00:00:00Z,284.29,295.93,283.28,284.97,10682,12412.1
2015-10-26T00:00:00Z,284.97,287.68,282.04,287.1,7443,11904.75
2015-10-27T00:00:00Z,287.1,297.99,286.89,295.61,11109,11580.2
2015-10-28T00:00:00Z,295.68,308.93,295.65,304.09,16030,11820.55
2015-10-29T00:00:00Z,304.1,320.99,301.8,316.08,12221,11939.8
2015-10-30T00:00:00Z,316.07,336.97,315.9,329.11,16831,12413.95
2015-10-31T00:00:00Z,329.11,334.28,306.29,314.85,15208,12744.2
2015-11-01T00:00:00Z,314.84,332,311.44,329.46,10685,12741
2015-11-02T00:00:00Z,329.45,371.82,326.07,365.21,19736,13079.95
2015-11-03T00:00:00Z,365.14,422.3,362.07,404.1,40153,14329.85
2015-11-04T00:00:00Z,404.06,499.99,368.15,410,50602,16192.4
2015-11-05T00:00:00Z,410,450,366.66,387.21,27224,16633.05
2015-11-06T00:00:00Z,387.21,395,351,374.09,20023,16532.8
2015-11-07T00:00:00Z,374.26,392,371.43,384.81,8348,16385.8
2015-11-08T00:00:00Z,384.8,389,363.58,373.83,7434,16222.1
2015-11-09T00:00:00Z,373.84,386.96,360.8,379.53,11187,16316.95
2015-11-10T00:00:00Z,379.55,382.23,322,337.14,16665,16531.35
2015-11-11T00:00:00Z,337.14,341.75,293.32,313.2,18091,16609.3
2015-11-12T00:00:00Z,313.2,344.99,312.24,336.49,15753,17044.7
2015-11-13T00:00:00Z,336.49,343,325,338.07,10186,17280.55
2015-11-14T00:00:00Z,338.08,339.57,329.4,334.71,5970,17044.95
2015-11-15T00:00:00Z,334.67,336.46,319.89,322.93,6290,16987.3
2015-11-16T00:00:00Z,322.94,334.1,316.12,332.89,7261,16794.9
2015-11-17T00:00:00Z,332.85,340.72,330.1,336.49,7225,16354.65
2015-11-18T00:00:00Z,336.49,338,330,335.49,5171,16002.15
2015-11-19T00:00:00Z,335.5,336.38,324.9,326.41,6696,15495.4
2015-11-20T00:00:00Z,326.53,327.04,311.23,322.39,9295,15199.75
2015-11-21T00:00:00Z,322.39,328,316.33,327,5083,14919.65
2015-11-22T00:00:00Z,326.99,327,321,323.71,3370,14101.35
2015-11-23T00:00:00Z,323.72,326,322,323,4756,12331.5
2015-11-24T00:00:00Z,323.01,323.17,318,321,5190,10060.9
2015-11-25T00:00:00Z,320.96,330.06,316.26,328.98,7844,9091.9
2015-11-26T00:00:00Z,328.99,368.18,328.98,352.57,13997,8790.6
2015-11-27T00:00:00Z,352.56,364.46,347.96,358.19,7196,8733
2015-11-28T00:00:00Z,358.2,359.63,351.09,357.24,5522,8637.4
2015-11-29T00:00:00Z,357.24,373.63,354.26,372.24,5493,8352.7
2015-11-30T00:00:00Z,372.25,382.87,367.5,376.86,11420,8090.45
2015-12-01T00:00:00Z,376.88,378.94,354.6,362.68,9241,7647.95
2015-12-02T00:00:00Z,362.68,363.06,347.55,360,8919,7306.25
2015-12-03T00:00:00Z,360,369.99,356.52,361.77,7195,7156.7
2015-12-04T00:00:00Z,361.89,364.85,355.43,363.98,5820,7149.2
2015-12-05T00:00:00Z,363.98,390,363.97,387.99,8687,7269.05
2015-12-06T00:00:00Z,388.03,401.01,375.22,387.57,9614,7386.7
2015-12-07T00:00:00Z,387.53,397.57,383,394.73,7550,7402.95
2015-12-08T00:00:00Z,394.73,418.94,386.69,418.94,8225,7555.65
2015-12-09T00:00:00Z,417.84,425,401,418.39,13684,7905.05
2015-12-10T00:00:00Z,418.39,419.5,408,415.68,7007,7790.65
2015-12-11T00:00:00Z,415.68,453.13,415.67,452.95,13628,8217.9
2015-12-12T00:00:00Z,452.95,469.34,403,436.87,29495,9524.15
2015-12-13T00:00:00Z,436.9,443.83,419.42,433.83,6675,9620.1
2015-12-14T00:00:00Z,433.38,450,429.12,444.01,165538,17637.5
2015-12-15T00:00:00Z,444.03,464.95,443.76,464.27,10990,17794.8
2015-12-16T00:00:00Z,464.5,464.73,440,453.97,35946,18892.25
2015-12-17T00:00:00Z,453.96,456.33,446.01,455.5,6233,18844.1
2015-12-18T00:00:00Z,455.5,465.1,453.28,463.17,5022,18819.1
2015-12-19T00:00:00Z,463.14,465.6,451.58,461.29,6927,18890.8
2015-12-20T00:00:00Z,461.29,461.3,430,442.22,8308,18735.2
2015-12-21T00:00:00Z,442.36,444.44,424.66,436.81,6815,18613.9
2015-12-22T00:00:00Z,436.85,442,432.58,433.92,6609,18498.4
2015-12-23T00:00:00Z,433.94,445.11,428.29,442.43,7541,18515.7
2015-12-24T00:00:00Z,442.43,460,442.42,455.74,6810,18565.2
2015-12-25T00:00:00Z,455.74,458.99,450.01,455.84,3421,18301.9
2015-12-26T00:00:00Z,455.82,458.29,410,419.41,13484,18495.4
2015-12-27T00:00:00Z,419.41,429.85,410.02,424.72,5506,18393.2
2015-12-28T00:00:00Z,424.73,429.9,418,421.94,6899,18326.9
2015-12-29T00:00:00Z,421.94,433.9,419.31,433.89,6337,17959.55
2015-12-30T00:00:00Z,433.89,434.99,422.35,427.95,4832,17850.8
2015-12-31T00:00:00Z,427.9,434,419.04,430.35,6448,17491.8
2016-01-01T00:00:00Z,430.35,437.15,427.92,435.66,3788,16206.45
2016-01-02T00:00:00Z,435.67,437.56,432.41,435.4,3193,16032.35
2016-01-03T00:00:00Z,435.4,435.75,425.02,431.91,3839,7947.4
2016-01-04T00:00:00Z,431.9,435.79,431.37,433.85,5848,7690.3
2016-01-05T00:00:00Z,433.84,435.64,430,433.34,5111,6148.55
2016-01-06T00:00:00Z,433.32,433.46,428.15,430.87,5441,6108.95
2016-01-07T00:00:00Z,430.66,460.15,430.64,459.08,13878,6551.75
2016-01-08T00:00:00Z,459.07,464.4,447.53,454.44,8297,6620.25
2016-01-09T00:00:00Z,454.41,456,447.66,450.38,4191,6414.4
2016-01-10T00:00:00Z,450.39,451.39,442.96,449.99,3898,6268.55
2016-01-11T00:00:00Z,449.99,452.65,445.88,449.19,5545,6215.35
2016-01-12T00:00:00Z,449.26,449.44,431.83,434.01,6561,6166.35
2016-01-13T00:00:00Z,434.01,437.5,425,432.76,8972,6274.45
2016-01-14T00:00:00Z,432.7,435.27,428,430.03,5640,6385.4
2016-01-15T00:00:00Z,430.04,430.29,357.3,357.53,28621,7142.25
2016-01-16T00:00:00Z,357.59,391,350.92,388.7,17976,7765.75
2016-01-17T00:00:00Z,388.7,391,372,378.46,8244,7833
2016-01-18T00:00:00Z,378.47,386.1,370.1,384.89,8698,7951.05
2016-01-19T00:00:00Z,384.79,385.5,370,375.27,8109,8114.9
2016-01-20T00:00:00Z,375.28,425.1,369,418.54,13841,8484.55
2016-01-21T00:00:00Z,418.89,424.78,403.21,409.38,8716,8730.95
2016-01-22T00:00:00Z,409.02,413.99,373.86,382.9,13394,9241
2016-01-23T00:00:00Z,382.93,398.72,382.55,387.5,6285,9363.3
2016-01-24T00:00:00Z,387.5,406.93,387.49,403.05,3534,9247.6
2016-01-25T00:00:00Z,403.04,403.04,386.41,391.4,6466,9315.35
2016-01-26T00:00:00Z,391.4,397,387.78,391.54,6956,9391.1
2016-01-27T00:00:00Z,391.7,397.18,390.7,394.79,6282,9011.3
2016-01-28T00:00:00Z,394.6,395,377.12,379.61,9044,9048.65
2016-01-29T00:00:00Z,379.63,385.05,363.25,378.68,12081,9443.15
2016-01-30T00:00:00Z,378.68,382.04,375,378.46,4130,9454.75
2016-01-31T00:00:00Z,378.46,382.5,365,367.95,5464,9450.7
2016-02-01T00:00:00Z,367.89,379,366.26,371.33,7915,9518.4
2016-02-02T00:00:00Z,371.33,374.41,371.17,372.93,6817,9410.65
2016-02-03T00:00:00Z,372.93,373.01,365.63,368.87,7098,9483.55
2016-02-04T00:00:00Z,368.87,390.63,368.74,387.99,8851,8495.05
2016-02-05T00:00:00Z,387.99,389.36,382.99,384.5,7414,7966.95
2016-02-06T00:00:00Z,384.44,384.54,370.05,375.44,6245,7867
2016-02-07T00:00:00Z,375.44,379.81,373.24,377.49,4131,7638.65
2016-02-08T00:00:00Z,377.47,379.35,370.5,371.14,7065,7586.45
2016-02-09T00:00:00Z,371.02,374.93,370.13,372.68,8344,7311.6
2016-02-10T00:00:00Z,372.76,383.34,371.87,378.44,9717,7361.65
2016-02-11T00:00:00Z,378.49,379.5,361.1,378.23,10317,7207.8
2016-02-12T00:00:00Z,378.23,382.05,377.46,382.05,6137,7200.4
2016-02-13T00:00:00Z,382.05,395.59,381.99,390.99,5916,7319.5
2016-02-14T00:00:00Z,391,406.92,391,406.59,7526,7372.5
2016-02-15T00:00:00Z,406.62,409.09,394.03,398.95,6524,7350.9
2016-02-16T00:00:00Z,398.94,407.5,390.2,407.42,5498,7311.7
2016-02-17T00:00:00Z,407.41,420.13,405.69,415.2,8699,7294.45
2016-02-18T00:00:00Z,415.18,423.2,415.01,421.19,6480,7014.4
2016-02-19T00:00:00Z,421.18,422,416,420.72,5759,7095.85
2016-02-20T00:00:00Z,420.72,444.03,420.09,437.46,9327,7289
2016-02-21T00:00:00Z,438.04,448.7,426.01,438.56,7064,7246.45
2016-02-22T00:00:00Z,438.56,439,430.95,437.55,5110,7161.1
2016-02-23T00:00:00Z,437.45,440.9,414.16,419.97,9146,7263.5
2016-02-24T00:00:00Z,420.32,425.6,410,423.94,7194,7180.65
2016-02-25T00:00:00Z,423.87,426.44,418.6,423.54,6003,7110.1
2016-02-26T00:00:00Z,423.51,430.85,419.53,430.85,6703,7133
2016-02-27T00:00:00Z,430.84,434.97,430.14,433.12,5451,7199
2016-02-28T00:00:00Z,433.09,436.07,423,433.73,5105,7101
2016-02-29T00:00:00Z,433.73,442,431.13,436.44,7553,7061.45
2016-03-01T00:00:00Z,436.41,437.78,427.5,433.08,7556,6953.4
2016-03-02T00:00:00Z,433.03,435.36,418.36,420.39,7396,6807.35
2016-03-03T00:00:00Z,420.44,422.8,408.63,418.8,11800,7090.5
2016-03-04T00:00:00Z,418.76,422.21,405.5,407.35,8928,7241.1
2016-03-05T00:00:00Z,407.38,408.83,381.09,396.08,14888,7609.2
2016-03-06T00:00:00Z,396.13,409.27,385.01,403.24,7636,7664.8
2016-03-07T00:00:00Z,403.24,418.74,395,412.21,9871,7883.45
2016-03-08T00:00:00Z,412.21,416.33,407.4,411.18,7462,7821.6
2016-03-09T00:00:00Z,411.18,414,408.75,412.8,5350,7765.1
2016-03-10T00:00:00Z,412.64,416.52,410.71,415.98,7871,7870.7
2016-03-11T00:00:00Z,415.98,421,414.97,419.39,7020,7755.35
2016-03-12T00:00:00Z,419.48,421.3,406.52,410.58,6856,7744.95
2016-03-13T00:00:00Z,410.56,416.38,410.01,412.52,4612,7720.05
2016-03-14T00:00:00Z,412.51,415.84,411.61,415.02,6607,7593.1
2016-03-15T00:00:00Z,415.02,416.94,412.48,415.41,7323,7599.55
2016-03-16T00:00:00Z,415.41,416.39,413,416.07,6256,7612.2
2016-03-17T00:00:00Z,416.06,419.75,415.7,418.41,6078,7580.95
2016-03-18T00:00:00Z,418.42,418.66,399.21,409.65,8556,7736.2
2016-03-19T00:00:00Z,409.66,411,404.72,410.2,4779,7719.9
2016-03-20T00:00:00Z,410.09,415.34,409.36,411.27,4667,7575.6
2016-03-21T00:00:00Z,411.25,412.13,406.89,412,5971,7496.35
2016-03-22T00:00:00Z,411.98,417.79,411,416.66,6092,7431.15
2016-03-23T00:00:00Z,416.66,418.99,413.95,417.53,5446,7113.45
2016-03-24T00:00:00Z,417.53,417.72,410,412.95,5022,6918.15
2016-03-25T00:00:00Z,412.86,416.87,411,416.41,4572,6402.35
2016-03-26T00:00:00Z,416.42,417.77,414.37,416.97,3578,6199.45
2016-03-27T00:00:00Z,416.96,426.5,416.35,425.3,4600,5935.9
2016-03-28T00:00:00Z,425.29,425.36,419.63,423,5683,5846.95
2016-03-29T00:00:00Z,422.92,424.62,407.75,416.39,7319,5945.4
2016-03-30T00:00:00Z,416.4,416.41,407.56,412.79,5812,5842.45
2016-03-31T00:00:00Z,412.97,417.6,412.74,416.03,5181,5750.5
2016-04-01T00:00:00Z,416.03,417.68,414.12,417.68,5309,5673.15
2016-04-02T00:00:00Z,417.68,420.5,417.04,419.95,3896,5637.35
2016-04-03T00:00:00Z,419.95,420.8,418.33,420.16,3199,5466.95
2016-04-04T00:00:00Z,420.08,421,417.58,419.47,5278,5364.7
2016-04-05T00:00:00Z,419.48,423.43,418.01,422.36,5695,5336.65
2016-04-06T00:00:00Z,422.4,423,420.61,421.46,5180,5291.75
2016-04-07T00:00:00Z,421.36,422.74,419.41,421.99,4970,5112.45
2016-04-08T00:00:00Z,421.99,424.65,415.71,419.48,6408,5193.9
2016-04-09T00:00:00Z,419.48,419.79,415.51,419.46,3448,5132.95
2016-04-10T00:00:00Z,419.46,423.99,419.46,423.4,2925,4980.65
2016-04-11T00:00:00Z,423.29,424,420.15,423.94,5059,4929
2016-04-12T00:00:00Z,423.95,429.77,423.14,427.8,6961,5004.75
2016-04-13T00:00:00Z,427.8,429.44,423.59,425.58,5862,5046.75
2016-04-14T00:00:00Z,425.58,428,424.52,426.32,4703,5053.3
